year,month,day,dw_solar_50,dw_solar_90,dw_solar_99,uw_solar_50,uw_solar_90,uw_solar_99,direct_n_50,direct_n_90,direct_n_99,dw_solar_sum,uw_solar_sum,direct_n_sum
1998,1,1,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.1,144.70000000000002,1.0,11.5
1998,1,2,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.1,134.20000000000002,0.0,12.4
1998,1,3,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.1,144.20000000000002,0.0,8.700000000000001
1998,1,4,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.1,145.70000000000002,0.0,8.6
1998,1,5,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.1,171.8,0.0,23.5
1998,1,6,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.2,168.3,0.0,31.1
1998,1,7,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.2,147.5,0.0,17.1
1998,1,8,-9999.9,0.2,0.2,1.0,1.0,1.0,-9999.9,0.1,0.16099999999999,82.10000000000001,729.0,11.700000000000001
1998,1,9,0.0,0.1,0.2,0.0,1.0,1.0,-0.1,0.0,0.1,66.60000000000001,712.0,2.3000000000000003
1998,1,10,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.1,144.5,0.0,6.7
1998,1,11,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.1,149.0,0.0,2.8000000000000003
1998,1,12,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.1,153.0,0.0,9.3
1998,1,13,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.1,150.4,0.0,8.5
1998,1,14,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.1,146.3,0.0,8.700000000000001
1998,1,15,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.1,148.1,0.0,5.7
1998,1,16,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.1,147.4,0.0,9.700000000000001
1998,1,17,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.1,167.9,0.0,13.4
1998,1,18,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.1,159.5,0.0,13.100000000000001
1998,1,19,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.1,153.0,0.0,7.2
1998,1,20,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.1,155.5,0.0,4.3
1998,1,21,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.1,163.10000000000002,0.0,6.9
1998,1,22,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.1,154.10000000000002,0.0,10.4
1998,1,23,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.1,-4784.9,1.0,2.7
1998,1,24,-5.9,-2.3,1.16099999999999,0.0,0.0,0.0,0.0,0.0,0.0,-7573.0,0.0,0.0
1998,1,25,-4.4,-0.9,3.62199999999998,0.0,0.0,0.0,0.0,0.0,0.0,-5916.6,0.0,0.0
1998,1,26,-4.1,1.0,3.7,0.0,0.0,0.0,0.0,0.1,0.1,-4996.8,0.0,16.7
1998,1,27,-3.9,1.6100000000000136,5.9,0.0,0.0,0.0,0.0,0.1,0.1,-4430.5,0.0,29.1
1998,1,28,-5.2,0.9100000000000137,9.68299999999997,0.0,0.0,1.0,0.0,0.1,0.2,-5003.0,94.0,28.6
1998,1,29,-6.2,1.4100000000000135,9.12199999999998,0.0,0.0,0.0,-0.35,7.210000000000014,13.6,-6673.5,0.0,-2245.4
1998,1,30,-5.7,0.3,5.3,0.0,0.0,0.0,-5.5,0.2,4.0,-6591.9,0.0,-6728.9
1998,1,31,0.0,4.410000000000014,7.2,0.0,0.0,0.0,0.0,2.9100000000000135,4.7,-1382.9,0.0,-1448.0
1998,2,1,-3.3,6.110000000000014,17.821999999999978,0.0,0.0,1.0,-3.2,4.2,14.7,-2292.2,17.0,-2397.7
1998,2,2,-3.3,5.210000000000014,12.8,0.0,0.0,0.0,-3.2,3.3,9.4,-2828.6,0.0,-3319.5
1998,2,3,-6.0,7.710000000000014,15.421999999999981,0.0,0.0,0.0,-6.5,5.710000000000014,12.22199999999998,-5327.2,0.0,-6289.1
1998,2,4,-6.7,5.210000000000014,10.660999999999989,0.0,0.0,0.0,-6.0,4.3,8.76099999999999,-6403.0,0.0,-6048.3
1998,2,5,-4.4,12.310000000000015,19.6,0.0,0.0,0.0,-4.7,8.920000000000028,15.7,-2816.5,0.0,-3509.2
1998,2,6,-2.6500000000000004,11.1,19.64399999999996,0.0,0.0,0.0,-2.8,6.8,15.660999999999989,-14.299999999999992,0.0,-1072.2
1998,2,7,-5.8,24.010000000000012,35.9,0.0,0.0,0.0,-6.5,1.4,29.6,-916.7,0.0,-5160.9
1998,2,8,-5.2,27.03000000000004,39.1,0.0,0.0,0.0,-5.2,8.220000000000027,31.24399999999996,962.6,0.0,-2249.1
1998,2,9,-5.1,32.710000000000015,43.2,0.0,0.0,0.0,-4.6,4.020000000000027,31.88299999999997,2447.0,0.0,-2174.1
1998,2,10,-5.1,36.7,52.46099999999999,0.0,0.0,0.0,-5.2,20.23000000000004,44.0,3767.5,0.0,410.90000000000003
1998,2,11,-5.3,32.93000000000004,49.9,0.0,0.0,1.0,-5.8,9.9,42.921999999999976,3471.7,35.0,-2039.6
1998,2,12,-6.7,23.83000000000004,31.5,0.0,0.0,0.0,-7.3,18.33000000000004,24.56099999999999,-828.5,0.0,-3230.3
1998,2,13,-7.3,49.82000000000002,62.56099999999999,0.0,0.0,1.0,-8.1,9.63000000000004,59.26099999999999,4243.1,33.0,-2672.1
1998,2,14,-7.25,52.530000000000044,65.9,0.0,0.0,0.0,-7.8,22.63000000000004,62.7,7074.7,0.0,-289.5
1998,2,15,-5.1,56.610000000000014,69.3,0.0,0.0,0.0,-5.2,22.3,66.42199999999998,10223.2,0.0,2626.2
1998,2,16,-4.9,56.01000000000001,77.92699999999994,0.0,0.0,0.0,-4.4,45.130000000000045,73.06099999999999,11791.2,0.0,8673.3
1998,2,17,-4.1,69.52000000000002,83.7,0.0,0.0,1.0,-4.5,14.830000000000041,77.38299999999997,15127.4,21.0,2894.2
1998,2,18,-5.2,72.63000000000004,86.3,0.0,0.0,1.0,-5.5,34.24000000000006,81.92199999999998,15747.5,23.0,5166.3
1998,2,19,-7.2,79.22000000000003,93.36099999999999,0.0,0.0,0.0,-7.6,53.530000000000044,88.12199999999999,16212.3,0.0,6206.4
1998,2,20,-6.5,56.82000000000002,68.36099999999999,0.0,0.0,0.0,-7.4,46.5,57.18299999999997,11186.4,0.0,6984.6
1998,2,21,-5.9,58.610000000000014,70.9,0.0,0.0,0.0,-6.5,49.91000000000001,59.7,13562.5,0.0,9174.2
1998,2,22,-4.6,89.58000000000011,127.961,0.0,0.0,0.0,-4.8,39.520000000000024,101.88299999999997,21790.7,0.0,10441.5
1998,2,23,-5.65,101.31000000000002,113.6,0.0,0.0,0.0,-6.75,22.15000000000007,105.8,24597.8,0.0,4173.7
1998,2,24,-4.6,112.62000000000002,125.9,0.0,0.0,1.0,-4.9,34.25000000000007,115.86099999999999,30720.8,55.0,8195.4
1998,2,25,-6.8,81.82000000000002,109.32199999999999,0.0,0.0,1.0,-7.3,69.7,95.461,21896.9,25.0,16871.5
1998,2,26,-4.5,82.51000000000002,166.93299999999945,0.0,0.0,0.0,-5.2,69.31000000000002,137.5789999999996,27552.9,0.0,21933.5
1998,2,27,-3.0,95.4700000000001,141.09299999999988,0.0,0.0,0.0,-3.7,67.3,117.90499999999994,29663.2,11.0,18811.0
1998,2,28,-5.3,103.53000000000004,159.49799999999982,0.0,0.0,0.0,-4.5,90.55000000000021,147.34399999999997,32853.7,11.0,27061.4
1998,3,1,-3.5,141.51000000000002,157.261,0.0,0.0,1.0,-3.6,44.020000000000024,146.34399999999997,43252.6,22.0,14942.9
1998,3,2,-4.4,108.9,138.66599999999994,0.0,0.0,1.0,-4.8,94.91000000000003,123.54399999999995,37194.2,17.0,31556.3
1998,3,3,-3.5,140.0,170.96099999999998,0.0,0.0,0.0,-3.5,88.14000000000004,146.4,47993.2,12.0,25142.5
1998,3,4,-3.2,161.21,181.261,0.0,0.0,0.0,-2.4,124.72000000000003,172.22199999999998,56406.7,0.0,39849.3
1998,3,5,-4.8,142.71,161.34399999999997,0.0,0.0,1.0,-4.8,121.92000000000003,154.1,51732.6,24.0,29713.6
1998,3,6,-8.1,137.53000000000003,198.0879999999999,0.0,0.0,0.0,-6.25,121.0,176.8,45668.2,0.0,40566.1
1998,3,7,-8.0,186.9,201.4,0.0,0.0,0.0,-6.8,171.92000000000004,193.6,60410.8,0.0,35836.1
1998,3,8,-2.9,178.74000000000004,224.56599999999995,0.0,0.0,0.0,-3.0,164.01000000000002,208.48299999999998,66992.8,0.0,57818.8
1998,3,9,-3.3,124.43000000000005,172.761,0.0,0.0,0.0,-2.6,108.65000000000006,154.56099999999998,54749.5,0.0,47340.1
1998,3,10,-1.6,133.71,148.06099999999998,0.0,0.0,0.0,-2.0,112.61000000000001,124.7,47541.6,10.0,39942.9
1998,3,11,-3.8,191.24000000000032,243.38299999999995,0.0,0.0,0.0,-4.4,166.6700000000001,214.6,65381.5,0.0,54910.4
1998,3,12,-4.3,235.14000000000004,252.4,0.0,0.0,1.0,-7.6,212.43000000000004,227.6,87333.9,29.0,63141.9
1998,3,13,-3.9,230.55000000000007,266.42199999999997,0.0,0.0,0.0,-3.8,215.21,235.861,93701.2,0.0,64081.6
1998,3,14,-2.5,210.51000000000002,250.20499999999996,0.0,0.0,0.0,-3.6,181.84000000000006,225.14399999999998,89577.2,0.0,57999.3
1998,3,15,-3.6,218.81000000000003,297.26099999999997,0.0,0.0,1.0,-4.7,199.3,262.883,94049.6,29.0,73574.4
1998,3,16,-2.4,197.22000000000003,283.40599999999955,0.0,0.0,0.0,-4.2,164.84000000000006,244.08299999999997,85156.3,0.0,60061.8
1998,3,17,-2.55,265.24000000000007,293.82699999999994,0.0,0.0,0.0,-4.2,240.73000000000002,266.9489999999999,95157.0,0.0,74080.4
1998,3,18,-2.3,186.72000000000003,245.522,0.0,0.0,0.0,-3.0,159.9700000000001,216.18299999999996,81444.7,0.0,68679.7
1998,3,19,-1.65,207.41000000000003,226.66099999999997,0.0,0.0,0.0,-1.45,176.7,192.56099999999998,80359.9,0.0,68019.6
1998,3,20,-2.1,267.40999999999997,334.183,0.0,0.0,0.0,-2.4,237.2700000000001,300.30299999999977,97805.8,0.0,85099.9
1998,3,21,1.15,285.72,303.183,0.0,0.0,0.0,-0.9500000000000001,254.71,270.0,107509.9,0.0,92932.4
1998,3,22,2.8499999999999996,210.5,264.9249999999997,0.0,0.0,0.0,1.9,175.41000000000003,225.38799999999992,98283.0,0.0,81952.6
1998,3,23,5.699999999999999,269.32000000000005,322.66599999999994,0.0,0.0,0.0,2.0,224.65000000000006,268.1589999999998,116410.2,0.0,96605.7
1998,3,24,2.65,189.81000000000003,246.14899999999992,0.0,0.0,0.0,0.6,161.82000000000005,206.62699999999992,86429.7,0.0,70865.3
1998,3,25,4.7,200.92000000000004,288.5199999999998,0.0,0.0,0.0,2.25,170.41000000000003,256.7199999999998,91081.9,0.0,76275.4
1998,3,26,10.4,342.1500000000001,380.6309999999993,0.0,0.0,0.0,-7.5,298.32000000000005,326.7599999999994,151736.9,0.0,119315.6
1998,3,27,10.05,253.11,316.50499999999994,0.0,0.0,1.0,7.4,212.35000000000008,264.92199999999997,117260.0,22.0,96643.9
1998,3,28,18.4,235.22000000000003,300.7539999999989,0.0,0.0,0.0,5.5,199.51000000000002,260.3629999999992,122369.4,0.0,94765.8
1998,3,29,25.4,330.7800000000001,393.74699999999973,0.0,0.0,0.0,19.4,302.03000000000003,351.183,146948.8,0.0,128393.3
1998,3,30,29.3,328.31,385.32699999999994,0.0,0.0,0.0,10.399999999999999,278.9,331.48799999999994,153506.2,0.0,128771.1
1998,3,31,25.9,377.61,403.1,0.0,0.0,0.0,-4.3,322.61,343.522,172725.1,0.0,137119.0
1998,4,1,31.05,352.33000000000004,404.96099999999996,0.0,0.0,0.0,22.3,297.1900000000003,343.74399999999997,169102.8,1.0,139996.2
1998,4,2,21.6,270.9,357.661,0.0,0.0,1.0,16.55,227.6,300.6269999999999,138615.0,24.0,114145.0
1998,4,3,42.15,395.22,416.561,0.0,0.0,0.0,30.549999999999997,338.31,354.76099999999997,183407.5,0.0,155850.0
1998,4,4,51.55,366.9700000000001,437.32199999999995,0.0,0.0,0.0,40.3,310.5400000000001,376.022,179616.5,0.0,151101.2
1998,4,5,56.150000000000006,339.71,466.8299999999997,0.0,0.0,0.0,25.5,289.90999999999997,395.30299999999977,177480.9,0.0,142493.1
1998,4,6,57.9,334.44000000000005,387.92199999999997,0.0,0.0,0.0,36.2,277.82000000000005,325.2269999999999,178171.8,0.0,142663.5
1998,4,7,61.0,286.9700000000001,337.361,0.0,0.0,0.0,48.4,244.63000000000002,287.361,152699.2,0.0,128352.7
1998,4,8,51.150000000000006,339.40999999999997,417.9709999999999,0.0,0.0,0.0,40.7,286.1,343.94399999999996,165806.3,0.0,136895.4
1998,4,9,64.65,358.8,553.688,0.0,0.0,0.0,24.5,302.05000000000007,472.84199999999976,193154.0,0.0,155995.5
1998,4,10,101.95,356.63000000000005,438.1589999999998,0.0,0.0,0.0,77.85,299.73,362.97599999999983,201980.3,0.0,169108.5
1998,4,11,56.650000000000006,285.51,346.7199999999998,0.0,0.0,0.0,47.1,246.1800000000001,297.54199999999975,154422.9,0.0,131445.8
1998,4,12,61.45,315.73,416.07299999999907,0.0,0.0,0.0,50.849999999999994,270.73,348.6589999999998,163179.8,0.0,138544.3
1998,4,13,74.25,438.6500000000001,513.8639999999997,0.0,0.0,0.0,59.650000000000006,367.1400000000001,427.0929999999999,199425.9,0.0,167381.9
1998,4,14,80.44999999999999,350.02000000000004,456.44299999999936,0.0,0.0,0.0,7.5,269.83000000000004,339.9,189200.5,0.0,110951.6
1998,4,15,104.6,456.5400000000001,522.4399999999996,0.0,0.0,0.0,86.65,390.3500000000001,439.5789999999996,243654.5,0.0,207534.0
1998,4,16,114.2,468.53000000000003,506.24399999999997,0.0,0.0,0.0,94.7,395.2,428.14899999999994,240463.4,0.0,202638.8
1998,4,17,100.05,382.42,486.62799999999953,0.0,0.0,0.0,84.8,320.13000000000005,407.6099999999999,220958.5,0.0,185655.9
1998,4,18,76.15,340.1400000000001,397.7569999999996,0.0,0.0,0.0,63.85,288.92,341.16399999999976,181615.3,0.0,154599.8
1998,4,19,72.45,429.33000000000004,617.6299999999997,0.0,0.0,0.0,58.9,359.5400000000001,519.0959999999997,209868.5,0.0,174839.8
1998,4,20,92.5,511.31,542.7029999999997,0.0,0.0,0.0,76.25,419.93,439.6099999999999,251863.7,0.0,206781.6
1998,4,21,123.19999999999999,398.82000000000005,486.24399999999997,0.0,0.0,0.0,101.4,338.81,396.46099999999996,240213.1,0.0,201343.7
1998,4,22,122.65,413.81,508.5099999999999,0.0,0.0,0.0,103.1,351.61,431.6709999999999,254608.3,0.0,215925.0
1998,4,23,97.4,454.5,531.0659999999999,0.0,0.0,0.0,84.4,380.53000000000003,440.24399999999997,233601.4,0.0,196963.9
1998,4,24,102.4,427.82000000000005,503.2099999999999,0.0,0.0,0.0,87.4,358.31,421.92199999999997,232791.0,0.0,195362.0
1998,4,25,171.95,549.0500000000001,570.861,0.0,0.0,0.0,146.2,440.2,456.12199999999996,313353.7,0.0,255095.1
1998,4,26,173.45,535.5000000000001,582.8929999999999,0.0,0.0,0.0,147.05,432.95000000000005,469.14399999999995,324329.5,0.0,265093.3
1998,4,27,120.75,405.03000000000003,558.9009999999996,0.0,0.0,1.0,102.15,338.94000000000005,464.19299999999987,237227.8,37.0,198580.4
1998,4,28,137.35000000000002,538.92,602.061,0.0,0.0,0.0,85.75,475.01,522.6419999999997,262469.8,0.0,215806.4
1998,4,29,171.95,565.7400000000001,659.9269999999999,0.0,0.0,0.0,99.45,477.60000000000014,554.9219999999999,312162.4,4.0,248359.0
1998,4,30,132.85000000000002,561.21,644.6099999999999,0.0,0.0,0.0,94.7,471.71,549.1049999999999,295646.1,0.0,235136.8
1998,5,1,186.4,571.6,593.861,0.0,0.0,0.0,162.0,483.72,503.361,349914.0,1.0,292514.7
1998,5,2,113.25,429.22,530.722,0.0,0.0,0.0,99.85,375.81,457.28299999999996,260003.5,0.0,224276.1
1998,5,3,165.39999999999998,523.3199999999999,625.0919999999993,0.0,0.0,0.0,140.0,438.23,509.96599999999995,299613.1,0.0,254055.0
1998,5,4,139.15,446.11,480.23199999999986,0.0,0.0,0.0,120.5,382.83000000000004,399.061,263512.4,0.0,228243.1
1998,5,5,144.2,434.0800000000001,459.84899999999993,0.0,0.0,0.0,125.1,379.90999999999997,399.405,261150.4,0.0,228569.1
1998,5,6,146.3,488.51,530.805,0.0,0.0,0.0,126.45,411.7,445.91499999999985,286522.2,0.0,243809.1
1998,5,7,165.25,608.2300000000001,722.3789999999996,0.0,0.0,0.0,136.55,510.8,598.7369999999999,334370.5,0.0,277069.5
1998,5,8,189.3,492.71,559.7079999999997,0.0,0.0,0.0,160.4,418.9,474.4469999999997,304143.2,0.0,255824.3
1998,5,9,174.25,538.3700000000002,685.3009999999996,0.0,0.0,0.0,141.55,459.20000000000016,569.6479999999993,326934.6,0.0,273876.1
1998,5,10,182.85000000000002,528.5400000000002,676.2929999999999,0.0,0.0,0.0,153.75,454.53000000000003,566.2889999999995,315919.2,0.0,267985.0
1998,5,11,174.7,532.84,832.6159999999994,0.0,0.0,0.0,137.05,445.12000000000006,679.271,341839.3,0.0,279517.5
1998,5,12,162.5,482.5,583.8489999999999,0.0,0.0,0.0,144.75,421.25000000000006,505.7499999999995,300040.5,0.0,260634.1
1998,5,13,172.8,544.1,641.3879999999999,0.0,0.0,0.0,149.55,462.2,528.3519999999996,338715.3,0.0,286471.6
1998,5,14,183.39999999999998,619.6700000000002,682.622,0.0,0.0,0.0,147.95,514.6000000000001,570.0269999999999,363425.9,0.0,300086.4
1998,5,15,202.35000000000002,569.35,645.5099999999999,0.0,0.0,0.0,165.45,483.71,551.4419999999998,363611.0,0.0,303872.4
1998,5,16,146.55,361.6600000000001,548.6809999999998,0.0,0.0,0.0,129.3,322.6400000000001,463.98099999999977,248232.2,0.0,218094.8
1998,5,17,183.3,619.7500000000001,694.3859999999997,0.0,0.0,0.0,151.89999999999998,476.7,547.7,346381.7,0.0,282110.4
1998,5,18,198.95,544.11,612.505,0.0,0.0,0.0,157.6,427.61,471.08299999999997,344397.2,0.0,271505.1
1998,5,19,192.60000000000002,500.71,578.444,0.0,0.0,0.0,152.4,399.6600000000001,457.34899999999993,336156.9,9.0,265366.4
1998,5,20,176.5,571.3,792.3719999999995,0.0,0.0,0.0,141.60000000000002,433.40999999999997,609.222,358526.8,0.0,277897.9
1998,5,21,219.14999999999998,535.1400000000001,664.8419999999998,0.0,0.0,0.0,173.5,411.4,507.23799999999943,351558.1,0.0,274593.6
1998,5,22,147.14999999999998,417.03000000000003,462.96599999999995,0.0,0.0,0.0,122.4,349.0,377.222,258594.2,0.0,214824.0
1998,5,23,181.45,539.57,739.466,0.0,0.0,0.0,147.2,423.8,568.8519999999996,341606.8,0.0,270846.5
1998,5,24,177.0,520.57,758.4739999999996,0.0,0.0,0.0,141.89999999999998,414.61,576.9889999999995,337192.1,0.0,269588.6
1998,5,25,184.95,608.0900000000001,676.0939999999995,0.0,0.0,0.0,148.5,457.96000000000004,509.58299999999997,376804.2,0.0,290347.6
1998,5,26,223.6,481.74000000000007,611.9929999999999,0.0,0.0,0.0,171.55,358.81,452.23199999999986,338177.6,0.0,260060.0
1998,5,27,165.2,619.21,806.9249999999997,0.0,0.0,1.0,137.45,447.94000000000005,574.7349999999997,343327.5,87.0,259151.5
1998,5,28,189.7,448.3800000000001,738.9879999999989,0.0,0.0,0.0,139.95,329.01,519.2699999999993,311013.6,0.0,229175.4
1998,5,29,282.1,547.6800000000002,684.6639999999998,0.0,0.0,1.0,194.5,372.9900000000001,461.1109999999995,401773.7,31.0,281235.8
1998,5,30,223.1,645.2,688.7,0.0,1.0,1.0,148.7,403.0400000000001,432.64399999999995,397283.0,246.0,257177.9
1998,5,31,239.35000000000002,532.62,636.627,0.0,1.0,1.0,143.7,308.33000000000004,380.0879999999999,351203.4,300.0,214138.6
1998,6,1,133.2,658.5100000000001,675.2,0.0,1.0,1.0,68.45,209.93000000000004,223.2,339434.2,315.0,134712.8
1998,6,2,171.9,637.5000000000002,701.222,0.0,0.0,0.0,24.1,81.11000000000001,134.4,348533.4,0.0,47730.0
1998,6,3,202.8,542.42,633.2,0.0,0.0,0.0,21.8,60.9,68.4,361769.9,0.0,38950.0
1998,6,4,101.3,399.01,537.8,0.0,0.0,0.0,5.3,41.210000000000015,58.6,222743.8,1.0,18737.8
1998,6,5,104.3,452.22,573.2029999999997,0.0,0.0,0.0,6.55,51.0,71.261,263898.0,1.0,25178.2
1998,6,6,138.5,389.7700000000001,427.8,0.0,0.0,1.0,11.850000000000001,43.9,48.96099999999999,237817.4,24.0,23228.5
1998,6,7,265.79999999999995,653.4,670.1610000000001,0.0,1.0,1.0,31.5,78.1,83.16099999999999,405980.3,181.0,50507.8
1998,6,8,308.3,493.1200000000002,628.8439999999999,0.0,0.0,1.0,38.3,61.1,76.12199999999999,380368.2,63.0,52844.9
1998,6,9,180.25,436.5700000000002,752.0509999999991,0.0,1.0,1.0,29.3,53.710000000000015,98.42499999999976,303583.7,312.0,39395.5
1998,6,10,290.0,682.62,742.5219999999999,0.0,0.0,1.0,56.55,92.1,99.46599999999994,443252.0,69.0,66491.8
1998,6,11,171.3,545.0,689.4929999999999,0.0,0.0,0.0,18.85,76.81000000000002,94.2,343051.5,0.0,44826.0
1998,6,12,187.35000000000002,403.23,585.2399999999996,0.0,0.0,0.0,21.25,54.7,79.6489999999999,286288.9,0.0,34200.6
1998,6,13,212.8,485.13000000000017,686.0479999999993,0.0,0.0,1.0,35.45,72.41000000000003,106.80499999999995,357133.7,28.0,55508.5
1998,6,14,120.9,446.3500000000001,650.2759999999998,0.0,0.0,0.0,11.25,62.520000000000024,100.13199999999988,250559.0,0.0,29771.3
1998,6,15,127.45,346.90999999999997,538.1589999999998,0.0,0.0,0.0,13.7,48.8,80.93199999999989,220748.4,0.0,26634.9
1998,6,16,179.9,667.0300000000001,686.583,0.0,0.0,0.0,23.799999999999997,104.1,107.98299999999996,377677.3,0.0,54991.0
1998,6,17,214.1,514.3300000000003,645.627,0.0,0.0,1.0,36.8,85.11000000000001,100.88299999999997,347421.8,16.0,57736.8
1998,6,18,154.60000000000002,447.9800000000001,657.3229999999996,0.0,0.0,0.0,19.3,72.83000000000004,109.73199999999989,282049.5,0.0,40574.0
1998,6,19,238.95,613.12,696.722,0.0,0.0,1.0,40.6,106.81000000000002,118.78299999999997,403624.1,18.0,73672.6
1998,6,20,167.35000000000002,584.81,797.4879999999999,0.0,0.0,0.0,24.75,97.92000000000003,133.62199999999999,359931.4,0.0,55927.4
1998,6,21,176.1,626.42,797.2039999999994,0.0,0.0,0.0,32.65,102.9,134.12199999999999,388236.7,9.0,64016.3
1998,6,22,180.35,545.7800000000002,658.5709999999999,0.0,0.0,0.0,26.3,93.32000000000002,112.69299999999987,354183.2,0.0,56146.3
1998,6,23,249.64999999999998,620.11,690.805,0.0,0.0,0.0,41.1,111.22000000000003,123.6,397272.5,0.0,67670.2
1998,6,24,273.0,646.62,719.805,0.0,0.0,0.0,51.7,118.51000000000002,133.78299999999996,454218.3,0.0,83445.6
1998,6,25,298.25,628.02,712.1610000000001,0.0,0.0,1.0,66.05,115.5,138.58299999999997,455781.8,45.0,92994.3
1998,6,26,118.4,394.96000000000004,604.1149999999999,0.0,0.0,0.0,16.0,68.14000000000004,113.26599999999995,250159.1,0.0,39446.8
1998,6,27,255.3,595.4400000000002,675.8669999999995,0.0,0.0,0.0,49.849999999999994,111.3,122.88299999999997,397889.5,13.0,74279.3
1998,6,28,77.5,468.5900000000012,717.305,0.0,0.0,0.0,8.7,85.28000000000024,136.30499999999995,241502.5,0.0,38695.9
1998,6,29,126.85,332.5600000000002,676.1419999999988,0.0,0.0,1.0,18.9,56.51000000000001,128.32199999999997,226009.8,57.0,34578.3
1998,6,30,11.3,196.87000000000012,614.9519999999997,0.0,1.0,1.0,-9999.9,29.7,112.2099999999999,88807.4,557.0,12121.0
1998,7,1,-9999.9,25.5,94.02199999999998,1.0,1.0,1.0,-9999.9,-9999.9,16.00499999999995,13319.1,1005.0,913.0
1998,7,2,55.5,629.02,648.822,0.0,1.0,1.0,8.75,113.4,116.1,290735.8,427.0,55478.3
1998,7,3,36.6,282.24000000000007,494.905,0.0,1.0,1.0,-9999.9,48.51000000000001,88.35899999999981,144110.7,406.0,22640.3
1998,7,4,30.95,609.57,745.3079999999998,0.0,1.0,1.0,-9999.9,113.42000000000003,140.52699999999993,278845.4,406.0,51095.7
1998,7,5,65.15,307.45000000000005,481.04499999999956,0.0,1.0,1.0,6.8,50.520000000000024,82.67099999999989,154603.7,203.0,22496.2
1998,7,6,234.5,611.0000000000001,654.2439999999999,0.0,0.0,0.0,42.55,111.81000000000002,119.14399999999996,386515.6,0.0,70541.5
1998,7,7,206.5,590.22,720.5869999999983,0.0,0.0,0.0,37.95,108.6,133.56599999999995,379509.4,0.0,67936.5
1998,7,8,298.3,648.72,665.6,0.0,0.0,1.0,63.5,119.5,122.36099999999999,446538.6,41.0,90021.4
1998,7,9,309.5,648.21,668.5,0.0,0.0,1.0,67.15,121.1,124.4,450137.8,64.0,87122.2
1998,7,10,320.1,639.8199999999999,658.861,0.0,0.0,1.0,41.15,111.2,119.2,461695.0,24.0,72107.6
1998,7,11,305.95,638.7,661.261,0.0,0.0,1.0,-9999.9,-9999.9,-9999.9,451293.5,56.0,0.0
1998,7,12,227.45,638.8,651.3,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,409778.2,0.0,0.0
1998,7,13,288.0,626.91,649.861,0.0,0.0,1.0,-9999.9,-9999.9,121.761,440329.9,41.0,15186.3
1998,7,14,107.9,336.7300000000002,610.2619999999996,0.0,0.0,0.0,16.2,64.52000000000002,114.28299999999997,215073.5,0.0,36524.4
1998,7,15,31.5,271.6,323.1,0.0,0.0,1.0,-9999.9,43.8,53.8,141687.6,101.0,19032.8
1998,7,16,161.5,572.72,638.127,0.0,0.0,1.0,31.15,109.2,121.77599999999984,308018.5,40.0,57975.7
1998,7,17,158.8,589.95,623.461,0.0,0.0,1.0,35.150000000000006,113.5,116.5,356422.2,41.0,70441.5
1998,7,18,190.45,456.9700000000001,585.861,0.0,0.0,1.0,38.3,89.63000000000004,109.56099999999999,310210.5,28.0,60060.2
1998,7,19,98.65,338.7,423.78299999999996,0.0,0.0,0.0,14.25,64.0,85.3,214286.4,0.0,36017.5
1998,7,20,85.19999999999999,386.72,500.09799999999984,0.0,0.0,0.0,11.75,73.43000000000005,95.82199999999999,211722.6,0.0,36037.1
1998,7,21,138.45,398.11,507.2659999999999,0.0,0.0,0.0,21.75,74.6,98.13699999999983,246072.3,0.0,40983.1
1998,7,22,168.25,320.31,360.2,0.0,0.0,0.0,27.1,59.710000000000015,76.40499999999994,235151.9,0.0,40737.0
1998,7,23,165.95,263.40999999999997,340.89299999999986,0.0,0.0,0.0,30.75,50.32000000000002,70.64399999999996,210082.7,0.0,36827.2
1998,7,24,114.75,583.2300000000001,602.722,0.0,0.0,0.0,16.55,112.6,115.8,295347.5,0.0,54161.8
