year,month,day,dw_solar_50,dw_solar_75,dw_solar_90,dw_solar_99,uw_solar_50,uw_solar_75,uw_solar_90,uw_solar_99,dw_solar_sum,uw_solar_sum
1998,1,1,-9999.9,227.175,836.1100000000001,889.866,-9999.9,-9999.9,-9999.9,-9999.9,262761.8,0.0
1998,1,2,2.9,496.32500000000005,827.6000000000003,890.6049999999999,-9999.9,-9999.9,-9999.9,-9999.9,341233.3,0.0
1998,1,3,3.3,502.77500000000003,856.61,914.961,-9999.9,-9999.9,-9999.9,-9999.9,354120.1,0.0
1998,1,4,1.3,571.975,861.7300000000001,928.783,-9999.9,-9999.9,-9999.9,-9999.9,367929.3,0.0
1998,1,5,3.3,578.65,867.01,920.544,-9999.9,-9999.9,-9999.9,-9999.9,373098.5,0.0
1998,1,6,9.8,569.45,875.2600000000001,943.0,-9999.9,-9999.9,-9999.9,-9999.9,374014.9,0.0
1998,1,7,-4.5,581.35,860.4,916.2,-9999.9,-9999.9,-9999.9,-9999.9,370414.1,0.0
1998,1,8,-5.5,571.275,843.3800000000001,902.0219999999999,-9999.9,-9999.9,-9999.9,-9999.9,364444.2,0.0
1998,1,9,-4.6,561.425,855.3199999999999,915.5,-9999.9,-9999.9,-9999.9,-9999.9,362405.8,0.0
1998,1,10,-4.9,567.075,848.1300000000001,909.4,-9999.9,-9999.9,-9999.9,-9999.9,364420.8,0.0
1998,1,11,-5.2,567.45,855.2000000000003,915.561,-9999.9,-9999.9,-9999.9,-9999.9,365216.0,0.0
1998,1,12,-5.9,573.0250000000001,853.6400000000001,919.8,-9999.9,-9999.9,-9999.9,-9999.9,367310.9,0.0
1998,1,13,-5.3,562.05,867.2800000000002,932.361,-9999.9,-9999.9,-9999.9,-9999.9,366099.4,0.0
1998,1,14,-6.1,581.3249999999999,871.6000000000001,931.561,-9999.9,-9999.9,-9999.9,-9999.9,374114.5,0.0
1998,1,15,-6.1,572.95,859.7300000000001,929.261,-9999.9,-9999.9,-9999.9,-9999.9,365454.1,0.0
1998,1,16,-6.1,568.5,876.7,930.4219999999999,-9999.9,-9999.9,-9999.9,-9999.9,370086.2,0.0
1998,1,17,-6.6,581.975,875.5200000000002,948.4,-9999.9,-9999.9,-9999.9,-9999.9,375763.5,0.0
1998,1,18,-5.2,588.225,871.2600000000001,934.5199999999998,-9999.9,-9999.9,-9999.9,-9999.9,378479.1,0.0
1998,1,19,-6.1,582.925,895.9200000000001,955.361,-9999.9,-9999.9,-9999.9,-9999.9,377216.6,0.0
1998,1,20,-6.15,548.0,882.6900000000002,946.9759999999999,-9999.9,-9999.9,-9999.9,-9999.9,372148.2,0.0
1998,1,21,-6.2,591.5999999999999,884.46,943.2,-9999.9,-9999.9,-9999.9,-9999.9,380942.0,0.0
1998,1,22,-6.7,596.3,891.62,957.944,-9999.9,-9999.9,-9999.9,-9999.9,384671.2,0.0
1998,1,23,-5.5,601.275,894.46,947.6610000000001,-9999.9,-9999.9,-9999.9,-9999.9,386675.9,0.0
1998,1,24,-5.9,603.4,891.6500000000002,964.2,-9999.9,-9999.9,-9999.9,-9999.9,388898.3,0.0
1998,1,25,-6.4,605.175,905.5600000000001,969.4,-9999.9,-9999.9,-9999.9,-9999.9,391144.7,0.0
1998,1,26,-5.6,604.45,895.4100000000001,961.461,-9999.9,-9999.9,-9999.9,-9999.9,388803.3,0.0
1998,1,27,-6.8,595.475,913.1400000000001,977.461,-9999.9,-9999.9,-9999.9,-9999.9,391274.6,0.0
1998,1,28,-5.8,617.175,919.42,979.1,-9999.9,-9999.9,-9999.9,-9999.9,398954.1,0.0
1998,1,29,-5.3,628.925,927.72,987.0219999999999,-9999.9,-9999.9,-9999.9,-9999.9,403566.0,0.0
1998,1,30,-5.5,625.325,918.11,980.361,-9999.9,-9999.9,-9999.9,-9999.9,401576.9,0.0
1998,1,31,-5.4,616.875,916.86,978.9219999999999,-9999.9,-9999.9,-9999.9,-9999.9,398236.1,0.0
1998,2,1,-5.0,629.825,939.3700000000003,1005.061,-9999.9,-9999.9,-9999.9,-9999.9,406169.2,0.0
1998,2,2,-5.2,644.25,931.22,1000.783,-9999.9,-9999.9,-9999.9,-9999.9,410626.6,0.0
1998,2,3,-4.8,614.675,895.5300000000001,997.483,-9999.9,-9999.9,-9999.9,-9999.9,395879.8,0.0
1998,2,4,-3.6,598.9,926.5000000000002,1003.583,-9999.9,-9999.9,-9999.9,-9999.9,401886.9,0.0
1998,2,5,-4.0,464.375,950.7200000000001,1015.183,-9999.9,-9999.9,-9999.9,-9999.9,353005.9,0.0
1998,2,6,-4.8,640.525,938.6600000000001,1000.4219999999999,-9999.9,-9999.9,-9999.9,-9999.9,412953.1,0.0
1998,2,7,-5.2,643.675,950.41,1014.0219999999999,-9999.9,-9999.9,-9999.9,-9999.9,416163.8,0.0
1998,2,8,-5.6,650.55,947.3000000000002,1010.861,-9999.9,-9999.9,-9999.9,-9999.9,418068.0,0.0
1998,2,9,-6.3,646.775,947.4800000000001,1011.461,-9999.9,-9999.9,-9999.9,-9999.9,418100.8,0.0
1998,2,10,-5.2,640.725,937.7700000000001,1005.6610000000001,-9999.9,-9999.9,-9999.9,-9999.9,415234.5,0.0
1998,2,11,-5.2,641.65,944.33,1008.261,-9999.9,-9999.9,-9999.9,-9999.9,415714.5,0.0
1998,2,12,-6.1,648.175,947.2100000000002,1006.0,-9999.9,-9999.9,-9999.9,-9999.9,419229.2,0.0
1998,2,13,-5.6,649.0500000000001,962.3200000000002,1026.061,-9999.9,-9999.9,-9999.9,-9999.9,422135.7,0.0
1998,2,14,-5.7,657.9,961.3900000000001,1028.222,-9999.9,-9999.9,-9999.9,-9999.9,427034.3,0.0
1998,2,15,-5.1,661.65,962.6,1027.4,-9999.9,-9999.9,-9999.9,-9999.9,425878.6,0.0
1998,2,16,-5.0,668.7249999999999,971.1300000000001,1031.8220000000001,-9999.9,-9999.9,-9999.9,-9999.9,431294.6,0.0
1998,2,17,-5.0,669.625,973.71,1038.361,-9999.9,-9999.9,-9999.9,-9999.9,433014.3,0.0
1998,2,18,-5.3,670.425,977.21,1034.561,-9999.9,-9999.9,-9999.9,-9999.9,433227.9,0.0
1998,2,19,-5.7,674.675,989.62,1049.483,-9999.9,-9999.9,-9999.9,-9999.9,438904.8,0.0
1998,2,20,-6.0,684.7750000000001,988.7700000000002,1052.361,-9999.9,-9999.9,-9999.9,-9999.9,441781.0,0.0
1998,2,21,-5.9,688.5,1021.6300000000002,1082.661,-9999.9,-9999.9,-9999.9,-9999.9,449135.6,0.0
1998,2,22,-4.5,715.35,1032.92,1098.0,-9999.9,-9999.9,-9999.9,-9999.9,463004.0,0.0
1998,2,23,-5.3,727.025,1029.1800000000003,1088.7,-9999.9,-9999.9,-9999.9,-9999.9,466870.7,0.0
1998,2,24,-4.6,711.525,1001.31,1060.483,-9999.9,-9999.9,-9999.9,-9999.9,456674.7,0.0
1998,2,25,-5.2,691.9000000000001,985.36,1144.6649999999981,-9999.9,-9999.9,-9999.9,-9999.9,453574.7,0.0
1998,2,26,-5.5,561.85,1027.2600000000002,1118.1809999999998,-9999.9,-9999.9,-9999.9,-9999.9,424030.1,0.0
1998,2,27,-5.4,346.925,1023.9300000000001,1073.5439999999999,-9999.9,-9999.9,-9999.9,-9999.9,358062.8,0.0
1998,2,28,-4.3,463.15,1023.1700000000002,1081.644,-9999.9,-9999.9,-9999.9,-9999.9,377763.4,0.0
1998,3,1,-4.6,586.525,1041.91,1191.8469999999998,-9999.9,-9999.9,-9999.9,-9999.9,429712.2,0.0
1998,3,2,-4.7,652.725,987.72,1180.9629999999981,-9999.9,-9999.9,-9999.9,-9999.9,449022.5,0.0
1998,3,3,-4.5,688.475,1039.2600000000002,1097.261,-9999.9,-9999.9,-9999.9,-9999.9,461159.3,0.0
1998,3,4,-4.2,717.75,1022.1300000000001,1084.861,-9999.9,-9999.9,-9999.9,-9999.9,465112.5,0.0
1998,3,5,-5.0,707.925,1034.8,1107.9589999999987,-9999.9,-9999.9,-9999.9,-9999.9,462514.1,0.0
1998,3,6,-5.1,598.275,1041.0100000000002,1094.8220000000001,-9999.9,-9999.9,-9999.9,-9999.9,419013.1,0.0
1998,3,7,-5.05,548.4749999999999,1047.71,1109.761,-9999.9,-9999.9,-9999.9,-9999.9,423236.5,0.0
1998,3,8,-4.8,674.8,1064.35,1202.071,-9999.9,-9999.9,-9999.9,-9999.9,464310.9,0.0
1998,3,9,-5.0,679.6,1055.8500000000004,1116.7,-9999.9,-9999.9,-9999.9,-9999.9,454099.3,0.0
1998,3,10,-5.25,638.775,1049.0400000000002,1132.2369999999999,-9999.9,-9999.9,-9999.9,-9999.9,449909.0,0.0
1998,3,11,-5.4,751.225,1063.73,1125.022,-9999.9,-9999.9,-9999.9,-9999.9,483227.1,0.0
1998,3,12,-6.0,759.3499999999999,1061.73,1127.083,-9999.9,-9999.9,-9999.9,-9999.9,490020.3,0.0
1998,3,13,-5.1,690.625,1023.0100000000001,1116.222,-9999.9,-9999.9,-9999.9,-9999.9,465976.8,0.0
1998,3,14,-4.9,732.6,1064.5300000000002,1117.2,-9999.9,-9999.9,-9999.9,-9999.9,482401.5,0.0
1998,3,15,-5.4,751.55,1059.64,1137.5479999999993,-9999.9,-9999.9,-9999.9,-9999.9,489277.6,0.0
1998,3,16,-4.9,704.525,1036.1100000000001,1282.049,-9999.9,-9999.9,-9999.9,-9999.9,473785.3,0.0
1998,3,17,-4.7,754.275,1075.24,1135.9,-9999.9,-9999.9,-9999.9,-9999.9,480796.6,0.0
1998,3,18,-4.2,762.3,1073.4900000000002,1134.661,-9999.9,-9999.9,-9999.9,-9999.9,494071.3,0.0
1998,3,19,-4.3,770.375,1074.9700000000003,1137.461,-9999.9,-9999.9,-9999.9,-9999.9,499193.7,0.0
1998,3,20,-4.9,744.225,1070.74,1162.1419999999978,-9999.9,-9999.9,-9999.9,-9999.9,492164.9,0.0
1998,3,21,-4.6,747.5749999999999,1117.6100000000001,1181.661,-9999.9,-9999.9,-9999.9,-9999.9,507479.2,0.0
1998,3,22,-4.6,784.05,1117.0400000000002,1182.022,-9999.9,-9999.9,-9999.9,-9999.9,513172.9,0.0
1998,3,23,-3.9,794.875,1101.8,1170.461,-9999.9,-9999.9,-9999.9,-9999.9,515191.5,0.0
1998,3,24,-6.6,801.2,1127.2700000000002,1194.944,-9999.9,-9999.9,-9999.9,-9999.9,522033.0,0.0
1998,3,25,-4.1,814.875,1128.62,1192.622,-9999.9,-9999.9,-9999.9,-9999.9,528746.0,0.0
1998,3,26,-4.9,812.325,1119.0700000000002,1182.361,-9999.9,-9999.9,-9999.9,-9999.9,526512.7,0.0
1998,3,27,-4.7,809.7,1104.1000000000001,1176.561,-9999.9,-9999.9,-9999.9,-9999.9,524631.6,0.0
1998,3,28,-4.3,816.1,1121.94,1183.622,-9999.9,-9999.9,-9999.9,-9999.9,528558.0,0.0
1998,3,29,1.4,820.25,1098.53,1202.105,-9999.9,-9999.9,-9999.9,-9999.9,517194.7,0.0
1998,3,30,-0.9,823.9749999999999,1138.63,1201.144,-9999.9,-9999.9,-9999.9,-9999.9,536565.1,0.0
1998,3,31,-3.4,828.5749999999999,1128.9900000000002,1200.422,-9999.9,-9999.9,-9999.9,-9999.9,536474.9,0.0
1998,4,1,-3.5,827.725,1137.68,1199.761,-9999.9,-9999.9,-9999.9,-9999.9,537675.6,0.0
1998,4,2,-4.3,820.95,1126.41,1192.861,-9999.9,-9999.9,-9999.9,-9999.9,533640.8,0.0
1998,4,3,1.05,820.8000000000001,1156.3000000000004,1223.661,-9999.9,-9999.9,-9999.9,-9999.9,538467.4,0.0
1998,4,4,-3.5,840.35,1143.0500000000002,1205.761,-9999.9,-9999.9,-9999.9,-9999.9,545147.3,0.0
1998,4,5,-4.8,830.425,1133.89,1193.261,-9999.9,-9999.9,-9999.9,-9999.9,539293.2,0.0
1998,4,6,-4.8,827.95,1134.7300000000002,1205.8220000000001,-9999.9,-9999.9,-9999.9,-9999.9,539919.0,0.0
1998,4,7,-4.1,815.45,1115.0700000000004,1192.5029999999997,-9999.9,-9999.9,-9999.9,-9999.9,534848.1,0.0
1998,4,8,-5.1,669.975,1052.9800000000005,1220.5799999999992,-9999.9,-9999.9,-9999.9,-9999.9,484464.5,0.0
1998,4,9,1.05,533.1999999999999,996.0300000000002,1292.783,-9999.9,-9999.9,-9999.9,-9999.9,409575.3,0.0
1998,4,10,12.85,745.05,1165.1900000000005,1231.361,-9999.9,-9999.9,-9999.9,-9999.9,524715.5,0.0
1998,4,11,-4.4,804.775,1106.74,1252.2,-9999.9,-9999.9,-9999.9,-9999.9,535029.8,0.0
1998,4,12,1.85,761.8,1147.71,1232.5029999999997,-9999.9,-9999.9,-9999.9,-9999.9,519466.7,0.0
1998,4,13,-4.3,806.35,1162.61,1223.561,-9999.9,-9999.9,-9999.9,-9999.9,544075.9,0.0
1998,4,14,-3.5,853.0250000000001,1158.88,1219.9,-9999.9,-9999.9,-9999.9,-9999.9,555639.6,0.0
1998,4,15,-4.2,855.125,1159.0000000000002,1223.022,-9999.9,-9999.9,-9999.9,-9999.9,556085.2,0.0
1998,4,16,-4.1,839.15,1106.7500000000005,1180.944,-9999.9,-9999.9,-9999.9,-9999.9,540537.8,0.0
1998,4,17,-5.7,829.825,1127.94,1178.266,-9999.9,-9999.9,-9999.9,-9999.9,537788.2,0.0
1998,4,18,-5.7,831.45,1135.44,1176.722,-9999.9,-9999.9,-9999.9,-9999.9,539953.9,0.0
1998,4,19,6.1,795.575,1050.01,1210.1859999999997,-9999.9,-9999.9,-9999.9,-9999.9,512743.3,0.0
1998,4,20,-4.0,750.8,1060.12,1236.7979999999998,-9999.9,-9999.9,-9999.9,-9999.9,503468.6,0.0
1998,4,21,-5.2,761.225,1127.0800000000004,1228.3709999999999,-9999.9,-9999.9,-9999.9,-9999.9,516142.7,0.0
1998,4,22,-4.7,807.4,1126.4900000000002,1183.522,-9999.9,-9999.9,-9999.9,-9999.9,534442.0,0.0
1998,4,23,-4.7,805.95,1103.1900000000003,1226.4809999999998,-9999.9,-9999.9,-9999.9,-9999.9,527641.4,0.0
1998,4,24,-4.85,769.6500000000001,1056.73,1404.9139999999993,-9999.9,-9999.9,-9999.9,-9999.9,518446.1,0.0
1998,4,25,-5.0,660.9,1059.8700000000003,1358.8479999999993,-9999.9,-9999.9,-9999.9,-9999.9,481077.8,0.0
1998,4,26,-5.2,511.6,929.2400000000002,1239.7279999999994,-9999.9,-9999.9,-9999.9,-9999.9,405309.0,0.0
1998,4,27,-4.6,670.225,1135.7700000000002,1197.883,-9999.9,-9999.9,-9999.9,-9999.9,493637.8,0.0
1998,4,28,-4.9,843.675,1131.21,1193.861,-9999.9,-9999.9,-9999.9,-9999.9,540105.5,0.0
1998,4,29,-5.0,838.925,1127.9,1186.2,-9999.9,-9999.9,-9999.9,-9999.9,534766.5,0.0
1998,4,30,-3.8,803.45,1092.1399999999999,1196.8220000000001,-9999.9,-9999.9,-9999.9,-9999.9,518884.5,0.0
1998,5,1,-4.25,829.65,1128.92,1193.022,-9999.9,-9999.9,-9999.9,-9999.9,530112.2,0.0
1998,5,2,76.2,841.75,1142.8200000000002,1195.761,-9999.9,-9999.9,-9999.9,-9999.9,551352.7,0.0
1998,5,3,51.849999999999994,797.075,1134.35,1188.122,-9999.9,-9999.9,-9999.9,-9999.9,541410.4,0.0
1998,5,4,50.349999999999994,821.4,1091.1399999999999,1166.6149999999998,-9999.9,-9999.9,-9999.9,-9999.9,533704.7,0.0
1998,5,5,53.5,782.9000000000001,1128.7600000000002,1186.461,-9999.9,-9999.9,-9999.9,-9999.9,533634.6,0.0
1998,5,6,64.95,822.5,1111.81,1177.8,-9999.9,-9999.9,-9999.9,-9999.9,544154.7,0.0
1998,5,7,72.0,727.375,997.8600000000005,1264.8539999999998,-9999.9,-9999.9,-9999.9,-9999.9,501679.6,0.0
1998,5,8,84.5,593.3000000000001,963.5800000000007,1329.293,-9999.9,-9999.9,-9999.9,-9999.9,453763.2,0.0
1998,5,9,49.95,412.175,822.81,1359.4099999999999,-9999.9,-9999.9,-9999.9,-9999.9,370184.3,0.0
1998,5,10,70.4,716.1500000000001,1057.3300000000002,1305.9919999999993,-9999.9,-9999.9,-9999.9,-9999.9,502109.4,0.0
1998,5,11,77.3,753.375,1125.7900000000009,1319.7879999999998,-9999.9,-9999.9,-9999.9,-9999.9,533585.7,0.0
1998,5,12,83.3,646.95,1103.0600000000004,1324.81,-9999.9,-9999.9,-9999.9,-9999.9,496886.4,0.0
1998,5,13,64.1,658.075,956.3,1282.2039999999993,-9999.9,-9999.9,-9999.9,-9999.9,469693.8,0.0
1998,5,14,80.7,686.75,1106.22,1180.849,-9999.9,-9999.9,-9999.9,-9999.9,504867.5,0.0
1998,5,15,55.45,751.1,1031.91,1235.5539999999999,-9999.9,-9999.9,-9999.9,-9999.9,509936.4,0.0
1998,5,16,68.35,729.4499999999999,1103.65,1201.9099999999999,-9999.9,-9999.9,-9999.9,-9999.9,518135.8,0.0
1998,5,17,45.7,818.975,1108.1800000000003,1184.361,-9999.9,-9999.9,-9999.9,-9999.9,522494.9,0.0
1998,5,18,75.45,403.55,873.8,1190.433999999999,-9999.9,-9999.9,-9999.9,-9999.9,367239.9,0.0
1998,5,19,49.9,330.175,767.6600000000004,1297.1249999999995,-9999.9,-9999.9,-9999.9,-9999.9,324255.5,0.0
1998,5,20,56.650000000000006,252.8,703.5500000000001,1324.6519999999998,-9999.9,-9999.9,-9999.9,-9999.9,293975.6,0.0
1998,5,21,43.35,533.75,1045.1500000000005,1283.771,-9999.9,-9999.9,-9999.9,-9999.9,436847.1,0.0
1998,5,22,89.6,741.6750000000001,1161.2800000000002,1218.461,-9999.9,-9999.9,-9999.9,-9999.9,539143.2,0.0
1998,5,23,95.5,861.475,1115.12,1197.437,-9999.9,-9999.9,-9999.9,-9999.9,563792.4,0.0
1998,5,24,93.3,833.4000000000001,1103.5700000000004,1208.6859999999997,-9999.9,-9999.9,-9999.9,-9999.9,553201.1,0.0
1998,5,25,91.8,765.8,1067.94,1215.9329999999995,-9999.9,-9999.9,-9999.9,-9999.9,530791.0,0.0
1998,5,26,96.55,625.925,1091.3400000000001,1364.9529999999993,-9999.9,-9999.9,-9999.9,-9999.9,496172.9,0.0
1998,5,27,69.35,789.1,1144.02,1208.2029999999997,-9999.9,-9999.9,-9999.9,-9999.9,541221.0,0.0
1998,5,28,69.9,783.1,1095.5300000000002,1196.6569999999997,-9999.9,-9999.9,-9999.9,-9999.9,529983.7,0.0
1998,5,29,73.80000000000001,772.95,1129.01,1178.5,-9999.9,-9999.9,-9999.9,-9999.9,534426.5,0.0
1998,5,30,101.44999999999999,835.925,1112.38,1170.161,-9999.9,-9999.9,-9999.9,-9999.9,546755.9,0.0
1998,5,31,103.75,839.475,1117.38,1175.2,-9999.9,-9999.9,-9999.9,-9999.9,557186.7,0.0
1998,6,1,94.15,819.4250000000001,1067.3400000000004,1195.4859999999999,-9999.9,-9999.9,-9999.9,-9999.9,539915.5,0.0
1998,6,2,92.35,836.325,1089.43,1200.483,-9999.9,-9999.9,-9999.9,-9999.9,544729.5,0.0
1998,6,3,87.75,579.6500000000001,1049.84,1243.4669999999994,-9999.9,-9999.9,-9999.9,-9999.9,446674.4,0.0
1998,6,4,79.9,459.025,793.9700000000001,1293.0439999999978,-9999.9,-9999.9,-9999.9,-9999.9,381299.5,0.0
1998,6,5,60.05,495.825,1055.43,1346.170999999999,-9999.9,-9999.9,-9999.9,-9999.9,429947.5,0.0
1998,6,6,87.69999999999999,759.325,1127.2,1191.0229999999976,-9999.9,-9999.9,-9999.9,-9999.9,520134.3,0.0
1998,6,7,82.94999999999999,633.725,1000.3500000000003,1321.7459999999992,-9999.9,-9999.9,-9999.9,-9999.9,471312.5,0.0
1998,6,8,83.3,549.7,1119.23,1187.915,-9999.9,-9999.9,-9999.9,-9999.9,445511.1,0.0
1998,6,9,68.80000000000001,612.75,1112.33,1167.1369999999997,-9999.9,-9999.9,-9999.9,-9999.9,450895.9,0.0
1998,6,10,102.0,830.775,1089.8600000000001,1166.583,-9999.9,-9999.9,-9999.9,-9999.9,549723.8,0.0
1998,6,11,97.7,819.375,1104.51,1164.4049999999997,-9999.9,-9999.9,-9999.9,-9999.9,546302.7,0.0
1998,6,12,103.05000000000001,837.8499999999999,1115.17,1173.161,-9999.9,-9999.9,-9999.9,-9999.9,556486.0,0.0
1998,6,13,106.80000000000001,841.1,1109.9800000000002,1167.761,-9999.9,-9999.9,-9999.9,-9999.9,557138.8,0.0
1998,6,14,105.35,816.375,1086.0400000000002,1201.7029999999997,-9999.9,-9999.9,-9999.9,-9999.9,545015.3,0.0
1998,6,15,100.0,821.0999999999999,1116.69,1214.422,-9999.9,-9999.9,-9999.9,-9999.9,552241.7,0.0
1998,6,16,107.15,691.65,994.2500000000001,1350.932,-9999.9,-9999.9,-9999.9,-9999.9,510050.9,0.0
1998,6,17,103.75,589.85,1148.54,1243.7489999999998,-9999.9,-9999.9,-9999.9,-9999.9,466889.2,0.0
1998,6,18,95.69999999999999,811.925,1091.41,1210.122,-9999.9,-9999.9,-9999.9,-9999.9,546104.1,0.0
1998,6,19,85.55000000000001,806.175,1122.42,1169.0,-9999.9,-9999.9,-9999.9,-9999.9,540910.4,0.0
1998,6,20,104.9,836.55,1097.0100000000002,1149.9,-9999.9,-9999.9,-9999.9,-9999.9,552229.7,0.0
1998,6,21,111.4,802.8249999999999,1058.04,1199.9489999999998,-9999.9,-9999.9,-9999.9,-9999.9,543330.3,0.0
1998,6,22,65.65,801.95,1051.9000000000003,1193.3569999999995,-9999.9,-9999.9,-9999.9,-9999.9,511607.0,0.0
1998,6,23,64.55,744.2249999999999,1112.7700000000002,1220.205,-9999.9,-9999.9,-9999.9,-9999.9,498109.8,0.0
1998,6,24,109.8,839.95,1116.24,1219.861,-9999.9,-9999.9,-9999.9,-9999.9,561535.3,0.0
1998,6,25,62.35,777.25,1089.81,1180.622,-9999.9,-9999.9,-9999.9,-9999.9,526408.5,0.0
1998,6,26,111.35,840.4250000000001,1110.16,1169.661,-9999.9,-9999.9,-9999.9,-9999.9,559433.2,0.0
1998,6,27,108.9,846.275,1118.2600000000004,1178.3220000000001,-9999.9,-9999.9,-9999.9,-9999.9,555477.6,0.0
1998,6,28,109.94999999999999,846.575,1106.64,1171.3,-9999.9,-9999.9,-9999.9,-9999.9,561442.8,0.0
1998,6,29,108.65,847.45,1108.24,1158.883,-9999.9,-9999.9,-9999.9,-9999.9,558831.7,0.0
1998,6,30,-6.4,451.725,1005.9400000000002,1291.7959999999996,-9999.9,-9999.9,-9999.9,-9999.9,354243.4,0.0
1998,7,1,-6.45,480.70000000000005,1002.2900000000002,1435.5589999999997,-9999.9,-9999.9,-9999.9,-9999.9,353841.2,0.0
1998,7,2,-6.1,467.175,1086.85,1165.8,-9999.9,-9999.9,-9999.9,-9999.9,370504.2,0.0
1998,7,3,-5.7,529.65,1108.19,1162.4,-9999.9,-9999.9,-9999.9,-9999.9,395715.3,0.0
1998,7,4,-3.6,368.67499999999995,930.1100000000004,1388.7479999999994,-9999.9,-9999.9,-9999.9,-9999.9,342171.0,0.0
1998,7,5,-3.0,543.85,1150.5700000000002,1237.793,-9999.9,-9999.9,-9999.9,-9999.9,408408.0,0.0
1998,7,6,-4.4,542.45,1100.7,1157.7269999999999,-9999.9,-9999.9,-9999.9,-9999.9,395713.4,0.0
1998,7,7,104.05000000000001,833.875,1116.51,1175.8,-9999.9,-9999.9,-9999.9,-9999.9,554949.2,0.0
1998,7,8,105.35,848.975,1125.3200000000002,1179.483,-9999.9,-9999.9,-9999.9,-9999.9,563169.2,0.0
1998,7,9,104.6,850.175,1119.41,1174.622,-9999.9,-9999.9,-9999.9,-9999.9,563210.6,0.0
1998,7,10,107.2,860.9,1137.6600000000003,1194.122,-9999.9,-9999.9,-9999.9,-9999.9,566540.2,0.0
1998,7,11,102.85,849.8249999999999,1107.7,1165.861,-9999.9,-9999.9,-9999.9,-9999.9,559990.3,0.0
1998,7,12,104.85,853.0,1138.8200000000004,1197.261,-9999.9,-9999.9,-9999.9,-9999.9,567487.0,0.0
1998,7,13,104.1,864.0,1133.2900000000002,1193.2,-9999.9,-9999.9,-9999.9,-9999.9,570705.1,0.0
1998,7,14,105.19999999999999,860.85,1132.5400000000002,1192.1,-9999.9,-9999.9,-9999.9,-9999.9,570145.8,0.0
1998,7,15,100.4,831.45,1082.41,1203.9589999999998,-9999.9,-9999.9,-9999.9,-9999.9,550720.3,0.0
1998,7,16,92.8,588.4,1078.9600000000003,1214.9079999999997,-9999.9,-9999.9,-9999.9,-9999.9,481932.1,0.0
1998,7,17,37.2,542.2,1091.1700000000003,1141.3199999999997,-9999.9,-9999.9,-9999.9,-9999.9,438527.6,0.0
1998,7,18,45.65,611.775,1111.1000000000001,1162.561,-9999.9,-9999.9,-9999.9,-9999.9,463998.0,0.0
1998,7,19,95.1,839.375,1125.0400000000002,1185.144,-9999.9,-9999.9,-9999.9,-9999.9,557228.9,0.0
1998,7,20,94.1,841.375,1103.21,1158.3220000000001,-9999.9,-9999.9,-9999.9,-9999.9,553065.5,0.0
1998,7,21,90.55,743.6,1063.04,1240.4589999999987,-9999.9,-9999.9,-9999.9,-9999.9,517241.9,0.0
1998,7,22,76.55000000000001,754.05,1110.9600000000003,1193.5369999999998,-9999.9,-9999.9,-9999.9,-9999.9,517741.1,0.0
1998,7,23,93.25,841.5,1124.17,1185.8439999999998,-9999.9,-9999.9,-9999.9,-9999.9,557800.4,0.0
1998,7,24,90.6,689.45,1021.45,1310.8039999999983,-9999.9,-9999.9,-9999.9,-9999.9,498086.8,0.0
1998,7,25,63.75,491.5,927.7400000000001,1253.2009999999996,-9999.9,-9999.9,-9999.9,-9999.9,402931.5,0.0
1998,7,26,42.8,338.475,705.1400000000001,1113.5749999999985,-9999.9,-9999.9,-9999.9,-9999.9,297701.0,0.0
1998,7,27,17.0,516.075,1113.6000000000004,1217.466,-9999.9,-9999.9,-9999.9,-9999.9,405442.8,0.0
1998,7,28,74.4,712.225,1137.01,1246.3619999999996,-9999.9,-9999.9,-9999.9,-9999.9,499932.0,0.0
1998,7,29,84.15,817.8,1113.0000000000002,1169.966,-9999.9,-9999.9,-9999.9,-9999.9,547579.3,0.0
1998,7,30,67.05,779.2,1123.73,1176.8220000000001,-9999.9,-9999.9,-9999.9,-9999.9,540202.0,0.0
1998,7,31,72.94999999999999,832.2750000000001,1110.91,1171.861,-9999.9,-9999.9,-9999.9,-9999.9,531259.9,0.0
1998,8,1,81.85,795.9,1094.3100000000002,1172.161,-9999.9,-9999.9,-9999.9,-9999.9,532636.4,0.0
1998,8,2,54.45,614.85,974.72,1204.1149999999998,-9999.9,-9999.9,-9999.9,-9999.9,457718.0,0.0
1998,8,3,77.35,837.925,1131.3200000000002,1187.383,-9999.9,-9999.9,-9999.9,-9999.9,554627.6,0.0
1998,8,4,77.1,840.125,1121.93,1178.8,-9999.9,-9999.9,-9999.9,-9999.9,553237.4,0.0
1998,8,5,72.5,831.3249999999999,1113.2600000000002,1168.761,-9999.9,-9999.9,-9999.9,-9999.9,545908.4,0.0
1998,8,6,71.65,663.6,1021.42,1313.1179999999995,-9999.9,-9999.9,-9999.9,-9999.9,490210.3,0.0
1998,8,7,45.75,489.625,976.9100000000001,1315.4809999999998,-9999.9,-9999.9,-9999.9,-9999.9,411120.1,0.0
1998,8,8,55.3,457.275,784.8200000000004,1176.8139999999992,-9999.9,-9999.9,-9999.9,-9999.9,366898.6,0.0
1998,8,9,22.85,413.975,832.1500000000003,1176.9399999999996,-9999.9,-9999.9,-9999.9,-9999.9,356635.7,0.0
